order_item_id,order_id,product_id,quantity,unit_price,discount_amount
ITEM0134388,ORD049361,PROD00438,4,37.7,4.95
ITEM0134389,ORD049362,PROD00216,4,137.73,32.89
ITEM0134390,ORD049362,PROD00149,5,224.83,81.93
ITEM0134391,ORD049362,PROD00491,4,77.63,19.53
ITEM0134392,ORD049362,PROD00085,3,141.61,44.84
ITEM0134393,ORD049363,PROD00404,8,157.23,9.02
ITEM0134394,ORD049363,PROD00180,3,83.61,25.58
ITEM0134395,ORD049363,PROD00241,4,135.0,26.29
ITEM0134396,ORD049363,PROD00009,5,103.24,3.28
ITEM0134397,ORD049363,PROD00217,3,127.42,16.61
ITEM0134398,ORD049364,PROD00037,9,146.35,83.12
ITEM0134399,ORD049365,PROD00058,6,58.18,9.59
ITEM0134400,ORD049365,PROD00281,7,21.47,20.93
ITEM0134401,ORD049365,PROD00291,5,161.17,77.67
ITEM0134402,ORD049368,PROD00276,4,198.57,3.62
ITEM0134403,ORD049368,PROD00047,1,116.15,14.65
ITEM0134404,ORD049368,PROD00081,3,127.83,54.04
ITEM0134405,ORD049368,PROD00027,6,63.05,25.37
ITEM0134406,ORD049369,PROD00251,6,142.85,55.76
ITEM0134407,ORD049369,PROD00035,4,51.51,4.39
ITEM0134408,ORD049369,PROD00245,5,113.27,80.57
ITEM0134409,ORD049370,PROD00371,8,90.42,47.49
ITEM0134410,ORD049370,PROD00497,8,49.79,55.88
ITEM0134411,ORD049370,PROD00265,6,207.66,38.68
ITEM0134412,ORD049370,PROD00401,3,109.06,9.04
ITEM0134413,ORD049370,PROD00238,2,154.94,40.67
ITEM0134414,ORD049371,PROD00232,6,126.25,90.31
ITEM0134415,ORD049371,PROD00204,9,152.4,139.83
ITEM0134416,ORD049371,PROD00205,2,161.75,21.63
ITEM0134417,ORD049371,PROD00324,7,228.8,114.61
ITEM0134418,ORD049371,PROD00339,6,186.82,135.09
ITEM0134419,ORD049372,PROD00481,2,147.51,12.33
ITEM0134420,ORD049372,PROD00378,10,84.98,1.1
ITEM0134421,ORD049372,PROD00317,3,157.05,6.59
ITEM0134422,ORD049373,PROD00150,6,179.4,87.52
ITEM0134423,ORD049373,PROD00470,8,133.08,23.81
ITEM0134424,ORD049373,PROD00274,3,160.35,66.18
ITEM0134425,ORD049373,PROD00374,9,13.52,1.37
ITEM0134426,ORD049374,PROD00236,1,120.44,4.43
ITEM0134427,ORD049374,PROD00222,3,54.5,3.0
ITEM0134428,ORD049375,PROD00363,3,27.58,7.13
ITEM0134429,ORD049375,PROD00145,7,79.04,18.46
ITEM0134430,ORD049375,PROD00148,3,63.02,7.21
ITEM0134431,ORD049375,PROD00066,8,136.29,29.51
ITEM0134432,ORD049375,PROD00350,7,98.85,77.6
ITEM0134433,ORD049376,PROD00463,6,26.1,10.71
ITEM0134434,ORD049376,PROD00137,8,25.72,16.6
ITEM0134435,ORD049376,PROD00458,2,175.97,19.09
ITEM0134436,ORD049376,PROD00247,3,129.8,57.08
ITEM0134437,ORD049377,PROD00339,10,186.82,158.01
ITEM0134438,ORD049377,PROD00267,1,179.65,2.24
ITEM0134439,ORD049377,PROD00209,5,67.02,39.09
ITEM0134440,ORD049377,PROD00429,8,121.49,91.89
ITEM0134441,ORD049378,PROD00314,7,54.47,30.66
ITEM0134442,ORD049378,PROD00500,9,9.16,8.88
ITEM0134443,ORD049378,PROD00254,5,35.0,12.58
ITEM0134444,ORD049378,PROD00050,4,78.89,19.17
ITEM0134445,ORD049378,PROD00376,9,109.02,74.51
ITEM0134446,ORD049379,PROD00158,4,123.92,37.47
ITEM0134447,ORD049380,PROD00084,1,49.21,1.8
ITEM0134448,ORD049380,PROD00326,9,167.58,56.74
ITEM0134449,ORD049380,PROD00474,4,60.11,1.72
ITEM0134450,ORD049380,PROD00380,5,57.26,20.98
ITEM0134451,ORD049381,PROD00391,9,209.68,238.12
ITEM0134452,ORD049381,PROD00415,4,175.17,43.96
ITEM0134453,ORD049381,PROD00070,6,165.65,101.26
ITEM0134454,ORD049381,PROD00280,8,130.13,21.51
ITEM0134455,ORD049381,PROD00396,7,104.24,7.96
ITEM0134456,ORD049382,PROD00265,4,207.66,25.61
ITEM0134457,ORD049382,PROD00454,3,123.09,22.14
ITEM0134458,ORD049382,PROD00391,7,209.68,82.72
ITEM0134459,ORD049383,PROD00043,5,80.75,39.36
ITEM0134460,ORD049383,PROD00322,6,136.32,112.62
ITEM0134461,ORD049383,PROD00401,6,109.06,6.33
ITEM0134462,ORD049383,PROD00361,8,78.9,57.18
ITEM0134463,ORD049385,PROD00240,9,16.52,2.22
ITEM0134464,ORD049386,PROD00127,3,100.63,30.22
ITEM0134465,ORD049386,PROD00466,9,55.46,17.12
ITEM0134466,ORD049386,PROD00402,9,48.6,37.23
ITEM0134467,ORD049387,PROD00391,9,209.68,211.28
ITEM0134468,ORD049387,PROD00446,3,78.63,14.33
ITEM0134469,ORD049388,PROD00313,4,75.97,25.85
ITEM0134470,ORD049388,PROD00010,1,42.61,1.3
ITEM0134471,ORD049389,PROD00101,1,174.58,13.29
ITEM0134472,ORD049390,PROD00162,3,225.07,18.51
ITEM0134473,ORD049390,PROD00167,7,181.7,33.25
ITEM0134474,ORD049390,PROD00154,8,79.38,12.44
ITEM0134475,ORD049390,PROD00145,8,79.04,89.92
ITEM0134476,ORD049391,PROD00391,9,209.68,0.77
ITEM0134477,ORD049392,PROD00461,3,43.47,4.28
ITEM0134478,ORD049392,PROD00480,8,120.13,132.55
ITEM0134479,ORD049392,PROD00346,9,208.15,254.42
ITEM0134480,ORD049393,PROD00057,1,29.53,3.16
ITEM0134481,ORD049393,PROD00396,3,104.24,27.5
ITEM0134482,ORD049394,PROD00348,4,97.88,51.83
ITEM0134483,ORD049394,PROD00073,2,78.02,7.26
ITEM0134484,ORD049394,PROD00414,1,61.21,6.28
ITEM0134485,ORD049394,PROD00190,9,74.69,76.87
ITEM0134486,ORD049396,PROD00332,5,55.83,18.86
ITEM0134487,ORD049396,PROD00083,7,184.07,66.98
ITEM0134488,ORD049396,PROD00441,3,99.27,10.44
ITEM0134489,ORD049397,PROD00111,10,132.47,191.82
ITEM0134490,ORD049398,PROD00307,6,223.91,141.52
ITEM0134491,ORD049398,PROD00389,2,26.16,2.9
ITEM0134492,ORD049398,PROD00412,4,159.04,72.27
ITEM0134493,ORD049398,PROD00365,5,40.16,21.91
ITEM0134494,ORD049398,PROD00383,9,22.35,17.49
ITEM0134495,ORD049399,PROD00314,9,54.47,67.11
ITEM0134496,ORD049400,PROD00429,4,121.49,15.87
ITEM0134497,ORD049400,PROD00417,2,65.64,7.31
ITEM0134498,ORD049400,PROD00232,2,126.25,33.48
ITEM0134499,ORD049401,PROD00025,2,140.01,30.05
ITEM0134500,ORD049402,PROD00297,5,67.05,49.2
ITEM0134501,ORD049402,PROD00123,1,14.35,0.38
ITEM0134502,ORD049402,PROD00385,5,105.87,19.3
ITEM0134503,ORD049402,PROD00441,2,99.27,25.84
ITEM0134504,ORD049402,PROD00102,5,115.41,40.75
ITEM0134505,ORD049403,PROD00401,4,109.06,1.24
ITEM0134506,ORD049403,PROD00112,1,25.43,2.11
ITEM0134507,ORD049403,PROD00098,2,84.39,20.9
ITEM0134508,ORD049403,PROD00070,4,165.65,67.72
ITEM0134509,ORD049404,PROD00278,9,22.05,9.27
ITEM0134510,ORD049405,PROD00289,8,15.5,17.83
ITEM0134511,ORD049405,PROD00449,4,163.35,37.95
ITEM0134512,ORD049405,PROD00034,8,6.31,0.39
ITEM0134513,ORD049406,PROD00039,6,127.52,78.86
ITEM0134514,ORD049406,PROD00468,2,162.7,2.65
ITEM0134515,ORD049406,PROD00497,6,49.79,13.15
ITEM0134516,ORD049407,PROD00391,1,209.68,9.67
ITEM0134517,ORD049408,PROD00360,2,112.05,8.49
ITEM0134518,ORD049409,PROD00028,4,37.09,2.35
ITEM0134519,ORD049409,PROD00103,2,43.62,11.38
ITEM0134520,ORD049409,PROD00131,2,33.92,2.07
ITEM0134521,ORD049410,PROD00480,3,120.13,51.21
ITEM0134522,ORD049410,PROD00489,1,33.45,1.45
ITEM0134523,ORD049410,PROD00455,8,128.63,48.82
ITEM0134524,ORD049411,PROD00360,3,112.05,48.78
ITEM0134525,ORD049411,PROD00468,3,162.7,47.95
ITEM0134526,ORD049411,PROD00096,3,47.19,14.27
ITEM0134527,ORD049411,PROD00172,5,40.55,21.2
ITEM0134528,ORD049411,PROD00062,6,3.92,0.82
ITEM0134529,ORD049412,PROD00367,2,158.05,9.29
ITEM0134530,ORD049413,PROD00252,7,35.2,9.33
ITEM0134531,ORD049414,PROD00110,5,69.75,4.09
ITEM0134532,ORD049415,PROD00186,6,157.64,121.42
ITEM0134533,ORD049415,PROD00007,5,221.84,9.33
ITEM0134534,ORD049415,PROD00395,3,81.55,17.31
ITEM0134535,ORD049415,PROD00365,2,40.16,7.59
ITEM0134536,ORD049415,PROD00008,2,99.43,2.55
ITEM0134537,ORD049416,PROD00092,6,90.87,58.16
ITEM0134538,ORD049416,PROD00200,3,81.39,19.54
ITEM0134539,ORD049416,PROD00169,7,181.16,80.03
ITEM0134540,ORD049417,PROD00184,5,139.41,20.94
ITEM0134541,ORD049418,PROD00356,3,95.84,2.87
ITEM0134542,ORD049418,PROD00300,9,135.61,34.85
ITEM0134543,ORD049418,PROD00146,7,233.11,36.65
ITEM0134544,ORD049419,PROD00033,3,200.11,56.32
ITEM0134545,ORD049420,PROD00190,8,74.69,14.04
ITEM0134546,ORD049420,PROD00122,5,79.1,46.17
ITEM0134547,ORD049420,PROD00254,8,35.0,36.17
ITEM0134548,ORD049420,PROD00304,1,6.6,0.22
ITEM0134549,ORD049420,PROD00469,8,56.1,11.25
ITEM0134550,ORD049421,PROD00326,5,167.58,96.78
ITEM0134551,ORD049421,PROD00072,5,31.78,14.44
ITEM0134552,ORD049421,PROD00218,6,183.93,61.32
ITEM0134553,ORD049421,PROD00066,10,136.29,177.5
ITEM0134554,ORD049421,PROD00385,5,105.87,45.68
ITEM0134555,ORD049422,PROD00321,3,68.71,16.55
ITEM0134556,ORD049422,PROD00435,4,21.75,11.99
ITEM0134557,ORD049423,PROD00160,1,205.14,19.94
ITEM0134558,ORD049423,PROD00065,7,74.29,21.83
ITEM0134559,ORD049423,PROD00144,5,112.05,56.47
ITEM0134560,ORD049423,PROD00449,8,163.35,139.96
ITEM0134561,ORD049424,PROD00229,6,127.35,72.49
ITEM0134562,ORD049424,PROD00004,5,99.15,34.48
ITEM0134563,ORD049424,PROD00378,7,84.98,58.87
ITEM0134564,ORD049424,PROD00347,8,81.51,59.95
ITEM0134565,ORD049425,PROD00130,2,79.11,1.68
ITEM0134566,ORD049425,PROD00404,2,157.23,15.54
ITEM0134567,ORD049425,PROD00317,5,157.05,56.9
ITEM0134568,ORD049426,PROD00268,9,161.57,36.42
ITEM0134569,ORD049426,PROD00251,5,142.85,33.72
ITEM0134570,ORD049426,PROD00219,4,61.18,8.23
ITEM0134571,ORD049426,PROD00313,9,75.97,13.75
ITEM0134572,ORD049427,PROD00286,3,123.79,27.04
ITEM0134573,ORD049427,PROD00220,7,70.98,46.59
ITEM0134574,ORD049428,PROD00182,8,65.97,13.2
ITEM0134575,ORD049428,PROD00386,9,51.54,27.86
ITEM0134576,ORD049428,PROD00318,6,143.79,115.23
ITEM0134577,ORD049429,PROD00159,3,41.1,6.61
ITEM0134578,ORD049429,PROD00363,10,27.58,20.44
ITEM0134579,ORD049430,PROD00181,4,118.42,62.1
ITEM0134580,ORD049430,PROD00044,9,117.86,34.78
ITEM0134581,ORD049430,PROD00159,9,41.1,41.37
ITEM0134582,ORD049430,PROD00358,4,225.39,47.46
ITEM0134583,ORD049431,PROD00302,9,140.98,170.52
ITEM0134584,ORD049432,PROD00470,7,133.08,94.02
ITEM0134585,ORD049432,PROD00345,10,155.05,134.62
ITEM0134586,ORD049432,PROD00268,4,161.57,21.15
ITEM0134587,ORD049432,PROD00354,6,111.99,85.02
ITEM0134588,ORD049433,PROD00469,9,56.1,45.88
ITEM0134589,ORD049434,PROD00464,7,112.04,32.56
ITEM0134590,ORD049435,PROD00377,4,44.3,20.42
ITEM0134591,ORD049436,PROD00298,1,161.23,12.8
ITEM0134592,ORD049436,PROD00203,6,70.83,14.39
ITEM0134593,ORD049437,PROD00126,5,168.81,65.1
ITEM0134594,ORD049437,PROD00058,3,58.18,10.54
ITEM0134595,ORD049437,PROD00389,4,26.16,1.07
ITEM0134596,ORD049438,PROD00231,4,29.22,14.65
ITEM0134597,ORD049438,PROD00357,4,149.0,20.38
ITEM0134598,ORD049438,PROD00161,9,145.22,127.65
ITEM0134599,ORD049438,PROD00084,4,49.21,4.68
ITEM0134600,ORD049439,PROD00452,4,56.06,28.94
ITEM0134601,ORD049440,PROD00466,3,55.46,22.56
ITEM0134602,ORD049440,PROD00131,8,33.92,31.33
ITEM0134603,ORD049440,PROD00069,10,132.59,77.6
ITEM0134604,ORD049441,PROD00379,8,99.09,45.46
ITEM0134605,ORD049441,PROD00168,7,69.09,30.84
ITEM0134606,ORD049441,PROD00343,5,120.4,87.0
ITEM0134607,ORD049441,PROD00265,6,207.66,166.73
ITEM0134608,ORD049441,PROD00376,1,109.02,1.9
ITEM0134609,ORD049442,PROD00286,8,123.79,107.32
ITEM0134610,ORD049442,PROD00417,9,65.64,25.59
ITEM0134611,ORD049442,PROD00020,3,75.9,3.81
ITEM0134612,ORD049443,PROD00028,1,37.09,4.12
ITEM0134613,ORD049443,PROD00179,3,168.16,17.42
ITEM0134614,ORD049443,PROD00071,7,129.48,49.89
ITEM0134615,ORD049443,PROD00129,10,142.31,207.4
ITEM0134616,ORD049444,PROD00089,9,99.7,49.74
ITEM0134617,ORD049444,PROD00432,3,66.78,24.87
ITEM0134618,ORD049445,PROD00157,8,18.92,18.18
ITEM0134619,ORD049445,PROD00309,2,44.22,0.23
ITEM0134620,ORD049446,PROD00146,10,233.11,2.33
ITEM0134621,ORD049446,PROD00175,5,30.63,17.19
ITEM0134622,ORD049448,PROD00374,5,13.52,6.2
ITEM0134623,ORD049448,PROD00112,9,25.43,26.46
ITEM0134624,ORD049448,PROD00131,9,33.92,0.45
ITEM0134625,ORD049448,PROD00186,6,157.64,128.97
ITEM0134626,ORD049449,PROD00234,4,115.94,20.95
ITEM0134627,ORD049449,PROD00029,2,78.76,22.7
ITEM0134628,ORD049449,PROD00336,10,140.08,197.04
ITEM0134629,ORD049450,PROD00184,10,139.41,133.21
ITEM0134630,ORD049451,PROD00127,4,100.63,40.99
ITEM0134631,ORD049451,PROD00309,3,44.22,16.02
ITEM0134632,ORD049451,PROD00490,3,152.66,7.72
ITEM0134633,ORD049452,PROD00471,9,25.55,23.95
ITEM0134634,ORD049452,PROD00063,9,124.85,57.35
ITEM0134635,ORD049452,PROD00435,6,21.75,13.93
ITEM0134636,ORD049452,PROD00120,2,187.26,16.33
ITEM0134637,ORD049453,PROD00477,4,174.96,11.67
ITEM0134638,ORD049453,PROD00422,7,129.4,0.24
ITEM0134639,ORD049453,PROD00138,4,159.61,35.08
ITEM0134640,ORD049453,PROD00255,3,74.88,29.79
ITEM0134641,ORD049454,PROD00218,4,183.93,47.59
ITEM0134642,ORD049454,PROD00069,2,132.59,12.77
ITEM0134643,ORD049455,PROD00168,4,69.09,39.75
ITEM0134644,ORD049455,PROD00332,3,55.83,6.55
ITEM0134645,ORD049455,PROD00074,9,37.35,13.68
ITEM0134646,ORD049456,PROD00211,2,18.54,0.77
ITEM0134647,ORD049456,PROD00245,10,113.27,72.69
ITEM0134648,ORD049457,PROD00196,10,123.5,42.12
ITEM0134649,ORD049458,PROD00185,5,42.57,15.2
ITEM0134650,ORD049459,PROD00124,3,51.14,21.21
ITEM0134651,ORD049461,PROD00444,8,218.37,172.69
ITEM0134652,ORD049461,PROD00405,6,78.04,27.47
ITEM0134653,ORD049461,PROD00128,8,207.41,0.7
ITEM0134654,ORD049461,PROD00460,10,157.34,64.78
ITEM0134655,ORD049462,PROD00210,3,17.7,3.44
ITEM0134656,ORD049462,PROD00389,5,26.16,15.81
ITEM0134657,ORD049462,PROD00175,1,30.63,2.66
ITEM0134658,ORD049462,PROD00306,3,187.42,20.64
ITEM0134659,ORD049462,PROD00448,2,39.06,8.3
ITEM0134660,ORD049463,PROD00377,6,44.3,4.63
ITEM0134661,ORD049464,PROD00023,4,66.1,9.95
ITEM0134662,ORD049464,PROD00009,8,103.24,6.17
ITEM0134663,ORD049464,PROD00234,4,115.94,11.05
ITEM0134664,ORD049464,PROD00239,1,40.45,3.79
ITEM0134665,ORD049464,PROD00235,6,99.76,4.45
ITEM0134666,ORD049465,PROD00345,6,155.05,5.92
ITEM0134667,ORD049465,PROD00262,6,73.53,65.67
ITEM0134668,ORD049465,PROD00083,10,184.07,86.74
ITEM0134669,ORD049465,PROD00279,5,39.04,12.19
ITEM0134670,ORD049466,PROD00107,2,135.69,8.69
ITEM0134671,ORD049466,PROD00221,3,26.61,4.54
ITEM0134672,ORD049466,PROD00272,5,175.48,28.43
ITEM0134673,ORD049466,PROD00115,3,182.52,53.61
ITEM0134674,ORD049466,PROD00233,2,127.44,8.97
ITEM0134675,ORD049467,PROD00422,8,129.4,145.11
ITEM0134676,ORD049467,PROD00131,5,33.92,10.53
ITEM0134677,ORD049467,PROD00299,8,118.42,56.39
ITEM0134678,ORD049467,PROD00022,2,139.07,11.56
ITEM0134679,ORD049467,PROD00336,1,140.08,4.67
ITEM0134680,ORD049468,PROD00283,4,84.05,49.8
ITEM0134681,ORD049468,PROD00008,8,99.43,110.08
ITEM0134682,ORD049468,PROD00182,8,65.97,59.41
ITEM0134683,ORD049469,PROD00305,8,21.16,18.18
ITEM0134684,ORD049469,PROD00230,4,44.83,11.03
ITEM0134685,ORD049469,PROD00357,8,149.0,70.58
ITEM0134686,ORD049470,PROD00366,6,85.85,38.95
ITEM0134687,ORD049470,PROD00354,5,111.99,18.05
ITEM0134688,ORD049471,PROD00130,3,79.11,0.97
ITEM0134689,ORD049471,PROD00358,2,225.39,22.58
ITEM0134690,ORD049472,PROD00220,8,70.98,7.2
ITEM0134691,ORD049473,PROD00362,4,104.64,56.08
ITEM0134692,ORD049473,PROD00238,3,154.94,49.55
ITEM0134693,ORD049473,PROD00004,7,99.15,91.88
ITEM0134694,ORD049473,PROD00208,9,170.63,9.55
ITEM0134695,ORD049473,PROD00346,5,208.15,109.79
ITEM0134696,ORD049474,PROD00058,7,58.18,13.69
ITEM0134697,ORD049474,PROD00071,4,129.48,53.36
ITEM0134698,ORD049474,PROD00227,3,35.09,13.17
ITEM0134699,ORD049474,PROD00312,9,191.05,187.99
ITEM0134700,ORD049475,PROD00275,7,61.49,32.24
ITEM0134701,ORD049475,PROD00300,3,135.61,21.67
ITEM0134702,ORD049475,PROD00001,4,123.73,1.59
ITEM0134703,ORD049476,PROD00178,2,10.77,2.49
ITEM0134704,ORD049476,PROD00054,6,225.87,185.87
ITEM0134705,ORD049477,PROD00417,4,65.64,10.06
ITEM0134706,ORD049477,PROD00358,5,225.39,153.87
ITEM0134707,ORD049478,PROD00110,3,69.75,28.75
ITEM0134708,ORD049479,PROD00055,8,45.22,28.01
ITEM0134709,ORD049479,PROD00461,4,43.47,7.51
ITEM0134710,ORD049479,PROD00192,6,7.95,3.36
ITEM0134711,ORD049479,PROD00156,7,176.19,90.28
ITEM0134712,ORD049480,PROD00080,4,63.34,26.48
ITEM0134713,ORD049480,PROD00008,9,99.43,88.34
ITEM0134714,ORD049480,PROD00263,2,37.05,4.69
ITEM0134715,ORD049480,PROD00127,1,100.63,1.36
ITEM0134716,ORD049480,PROD00392,2,85.91,13.46
ITEM0134717,ORD049481,PROD00333,3,160.55,5.05
ITEM0134718,ORD049482,PROD00301,9,48.03,29.6
ITEM0134719,ORD049482,PROD00187,7,15.5,9.57
ITEM0134720,ORD049482,PROD00144,3,112.05,38.76
ITEM0134721,ORD049482,PROD00043,5,80.75,38.48
ITEM0134722,ORD049483,PROD00494,10,154.89,133.68
ITEM0134723,ORD049484,PROD00320,1,113.14,2.81
ITEM0134724,ORD049485,PROD00073,1,78.02,6.42
ITEM0134725,ORD049485,PROD00304,1,6.6,0.99
ITEM0134726,ORD049485,PROD00036,6,147.59,85.02
ITEM0134727,ORD049486,PROD00326,8,167.58,38.55
ITEM0134728,ORD049486,PROD00088,7,31.21,11.35
ITEM0134729,ORD049487,PROD00146,3,233.11,19.87
ITEM0134730,ORD049487,PROD00305,1,21.16,1.34
ITEM0134731,ORD049488,PROD00010,6,42.61,1.11
ITEM0134732,ORD049488,PROD00357,10,149.0,221.92
ITEM0134733,ORD049488,PROD00338,3,205.76,68.57
ITEM0134734,ORD049488,PROD00464,3,112.04,50.2
ITEM0134735,ORD049489,PROD00461,6,43.47,34.86
ITEM0134736,ORD049489,PROD00120,9,187.26,163.2
ITEM0134737,ORD049490,PROD00299,1,118.42,1.67
ITEM0134738,ORD049490,PROD00143,1,84.1,2.52
ITEM0134739,ORD049490,PROD00229,9,127.35,98.37
ITEM0134740,ORD049490,PROD00199,6,82.67,44.63
ITEM0134741,ORD049491,PROD00487,3,48.73,14.99
ITEM0134742,ORD049491,PROD00259,4,171.32,48.63
ITEM0134743,ORD049491,PROD00402,4,48.6,17.97
ITEM0134744,ORD049491,PROD00210,6,17.7,10.29
ITEM0134745,ORD049491,PROD00298,6,161.23,107.56
ITEM0134746,ORD049492,PROD00306,4,187.42,37.47
ITEM0134747,ORD049492,PROD00394,6,142.18,120.9
ITEM0134748,ORD049492,PROD00271,10,186.12,253.81
ITEM0134749,ORD049492,PROD00009,7,103.24,42.29
ITEM0134750,ORD049492,PROD00264,2,146.79,16.0
ITEM0134751,ORD049493,PROD00466,3,55.46,2.82
ITEM0134752,ORD049493,PROD00331,5,152.79,100.68
ITEM0134753,ORD049493,PROD00269,5,153.48,51.81
ITEM0134754,ORD049493,PROD00109,3,109.14,23.03
ITEM0134755,ORD049493,PROD00278,3,22.05,4.42
ITEM0134756,ORD049494,PROD00052,4,49.27,15.78
ITEM0134757,ORD049494,PROD00225,1,107.74,8.55
ITEM0134758,ORD049495,PROD00320,5,113.14,66.47
ITEM0134759,ORD049495,PROD00246,9,82.39,28.43
ITEM0134760,ORD049495,PROD00283,7,84.05,61.85
ITEM0134761,ORD049495,PROD00073,7,78.02,27.73
ITEM0134762,ORD049496,PROD00038,9,46.82,34.54
ITEM0134763,ORD049496,PROD00073,2,78.02,22.73
ITEM0134764,ORD049497,PROD00009,9,103.24,3.43
ITEM0134765,ORD049497,PROD00201,9,95.19,51.14
ITEM0134766,ORD049497,PROD00264,2,146.79,25.67
ITEM0134767,ORD049498,PROD00239,4,40.45,14.6
ITEM0134768,ORD049498,PROD00263,3,37.05,0.16
ITEM0134769,ORD049498,PROD00208,8,170.63,63.68
ITEM0134770,ORD049499,PROD00345,3,155.05,69.31
ITEM0134771,ORD049499,PROD00073,10,78.02,110.19
ITEM0134772,ORD049499,PROD00059,4,40.5,7.98
ITEM0134773,ORD049499,PROD00090,6,125.29,112.45
ITEM0134774,ORD049499,PROD00159,9,41.1,10.97
ITEM0134775,ORD049500,PROD00123,2,14.35,1.95
ITEM0134776,ORD049500,PROD00207,7,25.14,0.49
ITEM0134777,ORD049500,PROD00390,8,139.09,77.72
ITEM0134778,ORD049500,PROD00375,3,134.96,34.55
ITEM0134779,ORD049500,PROD00251,5,142.85,67.2
ITEM0134780,ORD049501,PROD00004,6,99.15,13.26
ITEM0134781,ORD049501,PROD00466,3,55.46,2.6
ITEM0134782,ORD049501,PROD00306,5,187.42,44.91
ITEM0134783,ORD049501,PROD00329,7,14.81,7.07
ITEM0134784,ORD049502,PROD00279,7,39.04,29.79
ITEM0134785,ORD049502,PROD00438,5,37.7,25.57
ITEM0134786,ORD049502,PROD00332,6,55.83,16.73
ITEM0134787,ORD049504,PROD00224,6,92.66,19.08
ITEM0134788,ORD049504,PROD00213,5,84.13,45.71
ITEM0134789,ORD049504,PROD00482,5,188.79,97.13
ITEM0134790,ORD049504,PROD00301,1,48.03,5.1
ITEM0134791,ORD049504,PROD00423,5,57.95,20.31
ITEM0134792,ORD049505,PROD00185,7,42.57,39.13
ITEM0134793,ORD049506,PROD00095,7,153.36,7.31
ITEM0134794,ORD049506,PROD00304,8,6.6,1.35
ITEM0134795,ORD049506,PROD00403,7,158.69,77.08
ITEM0134796,ORD049506,PROD00356,5,95.84,70.68
ITEM0134797,ORD049506,PROD00336,1,140.08,1.33
ITEM0134798,ORD049507,PROD00068,8,42.56,0.11
ITEM0134799,ORD049507,PROD00091,3,56.89,23.22
ITEM0134800,ORD049507,PROD00375,6,134.96,106.2
ITEM0134801,ORD049507,PROD00445,10,198.97,129.77
ITEM0134802,ORD049507,PROD00299,7,118.42,20.92
ITEM0134803,ORD049508,PROD00124,8,51.14,7.17
ITEM0134804,ORD049508,PROD00103,3,43.62,13.91
ITEM0134805,ORD049509,PROD00373,1,66.6,0.16
ITEM0134806,ORD049509,PROD00204,1,152.4,7.85
ITEM0134807,ORD049509,PROD00137,8,25.72,17.02
ITEM0134808,ORD049509,PROD00052,8,49.27,1.31
ITEM0134809,ORD049510,PROD00351,10,180.07,109.6
ITEM0134810,ORD049510,PROD00381,5,69.83,13.24
ITEM0134811,ORD049510,PROD00293,3,25.16,2.01
ITEM0134812,ORD049510,PROD00380,9,57.26,26.47
ITEM0134813,ORD049510,PROD00396,6,104.24,46.54
ITEM0134814,ORD049511,PROD00321,1,68.71,7.75
ITEM0134815,ORD049511,PROD00371,5,90.42,46.66
ITEM0134816,ORD049511,PROD00224,5,92.66,39.43
ITEM0134817,ORD049512,PROD00011,2,146.69,22.11
ITEM0134818,ORD049512,PROD00330,5,65.0,4.64
ITEM0134819,ORD049512,PROD00111,7,132.47,18.84
ITEM0134820,ORD049512,PROD00421,10,12.63,0.95
ITEM0134821,ORD049512,PROD00200,8,81.39,4.44
ITEM0134822,ORD049513,PROD00137,2,25.72,5.45
ITEM0134823,ORD049513,PROD00481,6,147.51,43.03
ITEM0134824,ORD049513,PROD00439,6,45.16,21.05
ITEM0134825,ORD049513,PROD00085,10,141.61,16.61
ITEM0134826,ORD049513,PROD00333,8,160.55,47.7
ITEM0134827,ORD049514,PROD00038,7,46.82,3.58
ITEM0134828,ORD049514,PROD00381,3,69.83,0.98
ITEM0134829,ORD049514,PROD00041,5,18.82,11.9
ITEM0134830,ORD049514,PROD00186,6,157.64,124.53
ITEM0134831,ORD049515,PROD00119,6,23.43,1.42
ITEM0134832,ORD049515,PROD00227,2,35.09,8.51
ITEM0134833,ORD049515,PROD00294,3,72.62,17.76
ITEM0134834,ORD049515,PROD00352,5,79.31,5.44
ITEM0134835,ORD049516,PROD00255,3,74.88,21.93
ITEM0134836,ORD049516,PROD00173,10,43.24,25.39
ITEM0134837,ORD049516,PROD00427,9,185.42,21.15
ITEM0134838,ORD049516,PROD00240,9,16.52,15.33
ITEM0134839,ORD049517,PROD00082,10,138.63,68.49
ITEM0134840,ORD049518,PROD00071,3,129.48,31.48
ITEM0134841,ORD049518,PROD00306,10,187.42,204.04
ITEM0134842,ORD049518,PROD00295,5,129.21,14.22
ITEM0134843,ORD049518,PROD00401,1,109.06,8.29
ITEM0134844,ORD049519,PROD00035,9,51.51,5.25
ITEM0134845,ORD049520,PROD00494,6,154.89,15.3
ITEM0134846,ORD049520,PROD00069,5,132.59,34.72
ITEM0134847,ORD049521,PROD00315,9,133.86,36.64
ITEM0134848,ORD049521,PROD00277,6,28.79,1.44
ITEM0134849,ORD049521,PROD00430,9,115.21,87.83
ITEM0134850,ORD049522,PROD00019,4,87.51,21.0
ITEM0134851,ORD049522,PROD00117,9,152.39,186.74
ITEM0134852,ORD049523,PROD00356,4,95.84,47.34
