inventory_id,product_id,inventory_date,opening_stock,units_received,units_sold,units_returned,closing_stock
INV0004598,PROD00384,2025-02-28,0,0,3,3,0
INV0004599,PROD00384,2025-03-28,0,0,3,3,0
INV0004600,PROD00384,2025-04-28,0,0,3,3,0
INV0004601,PROD00384,2025-05-28,0,0,3,3,0
INV0004602,PROD00384,2025-06-28,0,0,3,3,0
INV0004603,PROD00384,2025-07-28,0,0,3,3,0
INV0004604,PROD00384,2025-08-28,0,0,3,3,0
INV0004605,PROD00384,2025-09-28,0,0,3,3,0
INV0004606,PROD00384,2025-10-28,0,0,3,3,0
INV0004607,PROD00384,2025-11-28,0,0,3,3,0
INV0004608,PROD00384,2025-12-28,0,0,13,13,0
INV0004609,PROD00385,2025-01-28,140,194,128,1,207
INV0004610,PROD00385,2025-02-28,207,194,128,1,274
INV0004611,PROD00385,2025-03-28,274,194,128,1,341
INV0004612,PROD00385,2025-04-28,341,194,128,1,408
INV0004613,PROD00385,2025-05-28,408,194,128,1,475
INV0004614,PROD00385,2025-06-28,475,194,128,1,542
INV0004615,PROD00385,2025-07-28,542,194,128,1,609
INV0004616,PROD00385,2025-08-28,609,194,128,1,676
INV0004617,PROD00385,2025-09-28,676,194,128,1,743
INV0004618,PROD00385,2025-10-28,743,194,128,1,810
INV0004619,PROD00385,2025-11-28,810,194,128,1,877
INV0004620,PROD00385,2025-12-28,877,205,136,10,956
INV0004621,PROD00386,2025-01-28,154,96,116,1,135
INV0004622,PROD00386,2025-02-28,135,96,116,1,116
INV0004623,PROD00386,2025-03-28,116,96,116,1,97
INV0004624,PROD00386,2025-04-28,97,96,116,1,78
INV0004625,PROD00386,2025-05-28,78,96,116,1,59
INV0004626,PROD00386,2025-06-28,59,96,116,1,40
INV0004627,PROD00386,2025-07-28,40,96,116,1,21
INV0004628,PROD00386,2025-08-28,21,96,116,1,2
INV0004629,PROD00386,2025-09-28,2,96,99,1,0
INV0004630,PROD00386,2025-10-28,0,96,97,1,0
INV0004631,PROD00386,2025-11-28,0,96,97,1,0
INV0004632,PROD00386,2025-12-28,0,104,116,12,0
INV0004633,PROD00387,2025-01-28,165,198,106,2,259
INV0004634,PROD00387,2025-02-28,259,198,106,2,353
INV0004635,PROD00387,2025-03-28,353,198,106,2,447
INV0004636,PROD00387,2025-04-28,447,198,106,2,541
INV0004637,PROD00387,2025-05-28,541,198,106,2,635
INV0004638,PROD00387,2025-06-28,635,198,106,2,729
INV0004639,PROD00387,2025-07-28,729,198,106,2,823
INV0004640,PROD00387,2025-08-28,823,198,106,2,917
INV0004641,PROD00387,2025-09-28,917,198,106,2,1011
INV0004642,PROD00387,2025-10-28,1011,198,106,2,1105
INV0004643,PROD00387,2025-11-28,1105,198,106,2,1199
INV0004644,PROD00387,2025-12-28,1199,206,117,8,1296
INV0004645,PROD00388,2025-01-28,241,107,110,3,241
INV0004646,PROD00388,2025-02-28,241,107,110,3,241
INV0004647,PROD00388,2025-03-28,241,107,110,3,241
INV0004648,PROD00388,2025-04-28,241,107,110,3,241
INV0004649,PROD00388,2025-05-28,241,107,110,3,241
INV0004650,PROD00388,2025-06-28,241,107,110,3,241
INV0004651,PROD00388,2025-07-28,241,107,110,3,241
INV0004652,PROD00388,2025-08-28,241,107,110,3,241
INV0004653,PROD00388,2025-09-28,241,107,110,3,241
INV0004654,PROD00388,2025-10-28,241,107,110,3,241
INV0004655,PROD00388,2025-11-28,241,107,110,3,241
INV0004656,PROD00388,2025-12-28,241,117,111,12,259
INV0004657,PROD00389,2025-01-28,173,118,95,3,199
INV0004658,PROD00389,2025-02-28,199,118,95,3,225
INV0004659,PROD00389,2025-03-28,225,118,95,3,251
INV0004660,PROD00389,2025-04-28,251,118,95,3,277
INV0004661,PROD00389,2025-05-28,277,118,95,3,303
INV0004662,PROD00389,2025-06-28,303,118,95,3,329
INV0004663,PROD00389,2025-07-28,329,118,95,3,355
INV0004664,PROD00389,2025-08-28,355,118,95,3,381
INV0004665,PROD00389,2025-09-28,381,118,95,3,407
INV0004666,PROD00389,2025-10-28,407,118,95,3,433
INV0004667,PROD00389,2025-11-28,433,118,95,3,459
INV0004668,PROD00389,2025-12-28,459,120,95,3,487
INV0004669,PROD00390,2025-01-28,138,129,121,1,147
INV0004670,PROD00390,2025-02-28,147,129,121,1,156
INV0004671,PROD00390,2025-03-28,156,129,121,1,165
INV0004672,PROD00390,2025-04-28,165,129,121,1,174
INV0004673,PROD00390,2025-05-28,174,129,121,1,183
INV0004674,PROD00390,2025-06-28,183,129,121,1,192
INV0004675,PROD00390,2025-07-28,192,129,121,1,201
INV0004676,PROD00390,2025-08-28,201,129,121,1,210
INV0004677,PROD00390,2025-09-28,210,129,121,1,219
INV0004678,PROD00390,2025-10-28,219,129,121,1,228
INV0004679,PROD00390,2025-11-28,228,129,121,1,237
INV0004680,PROD00390,2025-12-28,237,129,125,9,250
INV0004681,PROD00391,2025-01-28,118,0,115,2,5
INV0004682,PROD00391,2025-02-28,5,0,7,2,0
INV0004683,PROD00391,2025-03-28,0,0,2,2,0
INV0004684,PROD00391,2025-04-28,0,0,2,2,0
INV0004685,PROD00391,2025-05-28,0,0,2,2,0
INV0004686,PROD00391,2025-06-28,0,0,2,2,0
INV0004687,PROD00391,2025-07-28,0,0,2,2,0
INV0004688,PROD00391,2025-08-28,0,0,2,2,0
INV0004689,PROD00391,2025-09-28,0,0,2,2,0
INV0004690,PROD00391,2025-10-28,0,0,2,2,0
INV0004691,PROD00391,2025-11-28,0,0,2,2,0
INV0004692,PROD00391,2025-12-28,0,0,12,12,0
INV0004693,PROD00392,2025-01-28,139,37,108,3,71
INV0004694,PROD00392,2025-02-28,71,37,108,3,3
INV0004695,PROD00392,2025-03-28,3,37,43,3,0
INV0004696,PROD00392,2025-04-28,0,37,40,3,0
INV0004697,PROD00392,2025-05-28,0,37,40,3,0
INV0004698,PROD00392,2025-06-28,0,37,40,3,0
INV0004699,PROD00392,2025-07-28,0,37,40,3,0
INV0004700,PROD00392,2025-08-28,0,37,40,3,0
INV0004701,PROD00392,2025-09-28,0,37,40,3,0
INV0004702,PROD00392,2025-10-28,0,37,40,3,0
INV0004703,PROD00392,2025-11-28,0,37,40,3,0
INV0004704,PROD00392,2025-12-28,0,47,50,3,0
INV0004705,PROD00393,2025-01-28,169,159,110,2,220
INV0004706,PROD00393,2025-02-28,220,159,110,2,271
INV0004707,PROD00393,2025-03-28,271,159,110,2,322
INV0004708,PROD00393,2025-04-28,322,159,110,2,373
INV0004709,PROD00393,2025-05-28,373,159,110,2,424
INV0004710,PROD00393,2025-06-28,424,159,110,2,475
INV0004711,PROD00393,2025-07-28,475,159,110,2,526
INV0004712,PROD00393,2025-08-28,526,159,110,2,577
INV0004713,PROD00393,2025-09-28,577,159,110,2,628
INV0004714,PROD00393,2025-10-28,628,159,110,2,679
INV0004715,PROD00393,2025-11-28,679,159,110,2,730
INV0004716,PROD00393,2025-12-28,730,162,114,13,791
INV0004717,PROD00394,2025-01-28,188,192,122,3,261
INV0004718,PROD00394,2025-02-28,261,192,122,3,334
INV0004719,PROD00394,2025-03-28,334,192,122,3,407
INV0004720,PROD00394,2025-04-28,407,192,122,3,480
INV0004721,PROD00394,2025-05-28,480,192,122,3,553
INV0004722,PROD00394,2025-06-28,553,192,122,3,626
INV0004723,PROD00394,2025-07-28,626,192,122,3,699
INV0004724,PROD00394,2025-08-28,699,192,122,3,772
INV0004725,PROD00394,2025-09-28,772,192,122,3,845
INV0004726,PROD00394,2025-10-28,845,192,122,3,918
INV0004727,PROD00394,2025-11-28,918,192,122,3,991
INV0004728,PROD00394,2025-12-28,991,199,128,13,1075
INV0004729,PROD00395,2025-01-28,207,281,110,1,379
INV0004730,PROD00395,2025-02-28,379,281,110,1,551
INV0004731,PROD00395,2025-03-28,551,281,110,1,723
INV0004732,PROD00395,2025-04-28,723,281,110,1,895
INV0004733,PROD00395,2025-05-28,895,281,110,1,1067
INV0004734,PROD00395,2025-06-28,1067,281,110,1,1239
INV0004735,PROD00395,2025-07-28,1239,281,110,1,1411
INV0004736,PROD00395,2025-08-28,1411,281,110,1,1583
INV0004737,PROD00395,2025-09-28,1583,281,110,1,1755
INV0004738,PROD00395,2025-10-28,1755,281,110,1,1927
INV0004739,PROD00395,2025-11-28,1927,281,110,1,2099
INV0004740,PROD00395,2025-12-28,2099,283,121,9,2270
INV0004741,PROD00396,2025-01-28,185,26,105,1,107
INV0004742,PROD00396,2025-02-28,107,26,105,1,29
INV0004743,PROD00396,2025-03-28,29,26,56,1,0
INV0004744,PROD00396,2025-04-28,0,26,27,1,0
INV0004745,PROD00396,2025-05-28,0,26,27,1,0
INV0004746,PROD00396,2025-06-28,0,26,27,1,0
INV0004747,PROD00396,2025-07-28,0,26,27,1,0
INV0004748,PROD00396,2025-08-28,0,26,27,1,0
INV0004749,PROD00396,2025-09-28,0,26,27,1,0
INV0004750,PROD00396,2025-10-28,0,26,27,1,0
INV0004751,PROD00396,2025-11-28,0,26,27,1,0
INV0004752,PROD00396,2025-12-28,0,35,43,8,0
INV0004753,PROD00397,2025-01-28,176,188,99,3,268
INV0004754,PROD00397,2025-02-28,268,188,99,3,360
INV0004755,PROD00397,2025-03-28,360,188,99,3,452
INV0004756,PROD00397,2025-04-28,452,188,99,3,544
INV0004757,PROD00397,2025-05-28,544,188,99,3,636
INV0004758,PROD00397,2025-06-28,636,188,99,3,728
INV0004759,PROD00397,2025-07-28,728,188,99,3,820
INV0004760,PROD00397,2025-08-28,820,188,99,3,912
INV0004761,PROD00397,2025-09-28,912,188,99,3,1004
INV0004762,PROD00397,2025-10-28,1004,188,99,3,1096
INV0004763,PROD00397,2025-11-28,1096,188,99,3,1188
INV0004764,PROD00397,2025-12-28,1188,199,101,4,1290
INV0004765,PROD00398,2025-01-28,146,127,111,2,164
INV0004766,PROD00398,2025-02-28,164,127,111,2,182
INV0004767,PROD00398,2025-03-28,182,127,111,2,200
INV0004768,PROD00398,2025-04-28,200,127,111,2,218
INV0004769,PROD00398,2025-05-28,218,127,111,2,236
INV0004770,PROD00398,2025-06-28,236,127,111,2,254
INV0004771,PROD00398,2025-07-28,254,127,111,2,272
INV0004772,PROD00398,2025-08-28,272,127,111,2,290
INV0004773,PROD00398,2025-09-28,290,127,111,2,308
INV0004774,PROD00398,2025-10-28,308,127,111,2,326
INV0004775,PROD00398,2025-11-28,326,127,111,2,344
INV0004776,PROD00398,2025-12-28,344,138,121,10,371
INV0004777,PROD00399,2025-01-28,180,70,111,3,142
INV0004778,PROD00399,2025-02-28,142,70,111,3,104
INV0004779,PROD00399,2025-03-28,104,70,111,3,66
INV0004780,PROD00399,2025-04-28,66,70,111,3,28
INV0004781,PROD00399,2025-05-28,28,70,101,3,0
INV0004782,PROD00399,2025-06-28,0,70,73,3,0
INV0004783,PROD00399,2025-07-28,0,70,73,3,0
INV0004784,PROD00399,2025-08-28,0,70,73,3,0
INV0004785,PROD00399,2025-09-28,0,70,73,3,0
INV0004786,PROD00399,2025-10-28,0,70,73,3,0
INV0004787,PROD00399,2025-11-28,0,70,73,3,0
INV0004788,PROD00399,2025-12-28,0,74,78,4,0
INV0004789,PROD00400,2025-01-28,240,318,118,2,442
INV0004790,PROD00400,2025-02-28,442,318,118,2,644
INV0004791,PROD00400,2025-03-28,644,318,118,2,846
INV0004792,PROD00400,2025-04-28,846,318,118,2,1048
INV0004793,PROD00400,2025-05-28,1048,318,118,2,1250
INV0004794,PROD00400,2025-06-28,1250,318,118,2,1452
INV0004795,PROD00400,2025-07-28,1452,318,118,2,1654
INV0004796,PROD00400,2025-08-28,1654,318,118,2,1856
INV0004797,PROD00400,2025-09-28,1856,318,118,2,2058
INV0004798,PROD00400,2025-10-28,2058,318,118,2,2260
INV0004799,PROD00400,2025-11-28,2260,318,118,2,2462
INV0004800,PROD00400,2025-12-28,2462,323,125,8,2668
INV0004801,PROD00401,2025-01-28,71,197,114,2,156
INV0004802,PROD00401,2025-02-28,156,197,114,2,241
INV0004803,PROD00401,2025-03-28,241,197,114,2,326
INV0004804,PROD00401,2025-04-28,326,197,114,2,411
INV0004805,PROD00401,2025-05-28,411,197,114,2,496
INV0004806,PROD00401,2025-06-28,496,197,114,2,581
INV0004807,PROD00401,2025-07-28,581,197,114,2,666
INV0004808,PROD00401,2025-08-28,666,197,114,2,751
INV0004809,PROD00401,2025-09-28,751,197,114,2,836
INV0004810,PROD00401,2025-10-28,836,197,114,2,921
INV0004811,PROD00401,2025-11-28,921,197,114,2,1006
INV0004812,PROD00401,2025-12-28,1006,198,119,8,1093
INV0004813,PROD00402,2025-01-28,171,89,99,2,163
INV0004814,PROD00402,2025-02-28,163,89,99,2,155
INV0004815,PROD00402,2025-03-28,155,89,99,2,147
INV0004816,PROD00402,2025-04-28,147,89,99,2,139
INV0004817,PROD00402,2025-05-28,139,89,99,2,131
INV0004818,PROD00402,2025-06-28,131,89,99,2,123
INV0004819,PROD00402,2025-07-28,123,89,99,2,115
INV0004820,PROD00402,2025-08-28,115,89,99,2,107
INV0004821,PROD00402,2025-09-28,107,89,99,2,99
INV0004822,PROD00402,2025-10-28,99,89,99,2,91
INV0004823,PROD00402,2025-11-28,91,89,99,2,83
INV0004824,PROD00402,2025-12-28,83,96,99,2,82
INV0004825,PROD00403,2025-01-28,57,239,106,3,193
INV0004826,PROD00403,2025-02-28,193,239,106,3,329
INV0004827,PROD00403,2025-03-28,329,239,106,3,465
INV0004828,PROD00403,2025-04-28,465,239,106,3,601
INV0004829,PROD00403,2025-05-28,601,239,106,3,737
INV0004830,PROD00403,2025-06-28,737,239,106,3,873
INV0004831,PROD00403,2025-07-28,873,239,106,3,1009
INV0004832,PROD00403,2025-08-28,1009,239,106,3,1145
INV0004833,PROD00403,2025-09-28,1145,239,106,3,1281
INV0004834,PROD00403,2025-10-28,1281,239,106,3,1417
INV0004835,PROD00403,2025-11-28,1417,239,106,3,1553
INV0004836,PROD00403,2025-12-28,1553,239,110,7,1689
INV0004837,PROD00404,2025-01-28,226,213,109,3,333
INV0004838,PROD00404,2025-02-28,333,213,109,3,440
INV0004839,PROD00404,2025-03-28,440,213,109,3,547
INV0004840,PROD00404,2025-04-28,547,213,109,3,654
INV0004841,PROD00404,2025-05-28,654,213,109,3,761
INV0004842,PROD00404,2025-06-28,761,213,109,3,868
INV0004843,PROD00404,2025-07-28,868,213,109,3,975
INV0004844,PROD00404,2025-08-28,975,213,109,3,1082
INV0004845,PROD00404,2025-09-28,1082,213,109,3,1189
INV0004846,PROD00404,2025-10-28,1189,213,109,3,1296
INV0004847,PROD00404,2025-11-28,1296,213,109,3,1403
INV0004848,PROD00404,2025-12-28,1403,215,114,12,1516
INV0004849,PROD00405,2025-01-28,137,150,118,3,172
INV0004850,PROD00405,2025-02-28,172,150,118,3,207
INV0004851,PROD00405,2025-03-28,207,150,118,3,242
INV0004852,PROD00405,2025-04-28,242,150,118,3,277
INV0004853,PROD00405,2025-05-28,277,150,118,3,312
INV0004854,PROD00405,2025-06-28,312,150,118,3,347
INV0004855,PROD00405,2025-07-28,347,150,118,3,382
INV0004856,PROD00405,2025-08-28,382,150,118,3,417
INV0004857,PROD00405,2025-09-28,417,150,118,3,452
INV0004858,PROD00405,2025-10-28,452,150,118,3,487
INV0004859,PROD00405,2025-11-28,487,150,118,3,522
INV0004860,PROD00405,2025-12-28,522,161,118,11,576
INV0004861,PROD00406,2025-01-28,178,112,118,3,175
INV0004862,PROD00406,2025-02-28,175,112,118,3,172
INV0004863,PROD00406,2025-03-28,172,112,118,3,169
INV0004864,PROD00406,2025-04-28,169,112,118,3,166
INV0004865,PROD00406,2025-05-28,166,112,118,3,163
INV0004866,PROD00406,2025-06-28,163,112,118,3,160
INV0004867,PROD00406,2025-07-28,160,112,118,3,157
INV0004868,PROD00406,2025-08-28,157,112,118,3,154
INV0004869,PROD00406,2025-09-28,154,112,118,3,151
INV0004870,PROD00406,2025-10-28,151,112,118,3,148
INV0004871,PROD00406,2025-11-28,148,112,118,3,145
INV0004872,PROD00406,2025-12-28,145,123,120,13,161
INV0004873,PROD00407,2025-01-28,225,123,105,3,246
INV0004874,PROD00407,2025-02-28,246,123,105,3,267
INV0004875,PROD00407,2025-03-28,267,123,105,3,288
INV0004876,PROD00407,2025-04-28,288,123,105,3,309
INV0004877,PROD00407,2025-05-28,309,123,105,3,330
INV0004878,PROD00407,2025-06-28,330,123,105,3,351
INV0004879,PROD00407,2025-07-28,351,123,105,3,372
INV0004880,PROD00407,2025-08-28,372,123,105,3,393
INV0004881,PROD00407,2025-09-28,393,123,105,3,414
INV0004882,PROD00407,2025-10-28,414,123,105,3,435
INV0004883,PROD00407,2025-11-28,435,123,105,3,456
INV0004884,PROD00407,2025-12-28,456,134,115,5,480
INV0004885,PROD00408,2025-01-28,242,37,127,2,154
INV0004886,PROD00408,2025-02-28,154,37,127,2,66
INV0004887,PROD00408,2025-03-28,66,37,105,2,0
INV0004888,PROD00408,2025-04-28,0,37,39,2,0
INV0004889,PROD00408,2025-05-28,0,37,39,2,0
INV0004890,PROD00408,2025-06-28,0,37,39,2,0
INV0004891,PROD00408,2025-07-28,0,37,39,2,0
INV0004892,PROD00408,2025-08-28,0,37,39,2,0
INV0004893,PROD00408,2025-09-28,0,37,39,2,0
INV0004894,PROD00408,2025-10-28,0,37,39,2,0
INV0004895,PROD00408,2025-11-28,0,37,39,2,0
INV0004896,PROD00408,2025-12-28,0,41,51,10,0
INV0004897,PROD00409,2025-01-28,185,80,105,2,162
INV0004898,PROD00409,2025-02-28,162,80,105,2,139
INV0004899,PROD00409,2025-03-28,139,80,105,2,116
INV0004900,PROD00409,2025-04-28,116,80,105,2,93
INV0004901,PROD00409,2025-05-28,93,80,105,2,70
INV0004902,PROD00409,2025-06-28,70,80,105,2,47
INV0004903,PROD00409,2025-07-28,47,80,105,2,24
INV0004904,PROD00409,2025-08-28,24,80,105,2,1
INV0004905,PROD00409,2025-09-28,1,80,83,2,0
INV0004906,PROD00409,2025-10-28,0,80,82,2,0
INV0004907,PROD00409,2025-11-28,0,80,82,2,0
INV0004908,PROD00409,2025-12-28,0,82,87,5,0
INV0004909,PROD00410,2025-01-28,80,56,100,3,39
INV0004910,PROD00410,2025-02-28,39,56,98,3,0
INV0004911,PROD00410,2025-03-28,0,56,59,3,0
INV0004912,PROD00410,2025-04-28,0,56,59,3,0
INV0004913,PROD00410,2025-05-28,0,56,59,3,0
INV0004914,PROD00410,2025-06-28,0,56,59,3,0
INV0004915,PROD00410,2025-07-28,0,56,59,3,0
INV0004916,PROD00410,2025-08-28,0,56,59,3,0
INV0004917,PROD00410,2025-09-28,0,56,59,3,0
INV0004918,PROD00410,2025-10-28,0,56,59,3,0
INV0004919,PROD00410,2025-11-28,0,56,59,3,0
INV0004920,PROD00410,2025-12-28,0,57,60,3,0
INV0004921,PROD00411,2025-01-28,87,211,99,4,203
INV0004922,PROD00411,2025-02-28,203,211,99,4,319
INV0004923,PROD00411,2025-03-28,319,211,99,4,435
INV0004924,PROD00411,2025-04-28,435,211,99,4,551
INV0004925,PROD00411,2025-05-28,551,211,99,4,667
INV0004926,PROD00411,2025-06-28,667,211,99,4,783
INV0004927,PROD00411,2025-07-28,783,211,99,4,899
INV0004928,PROD00411,2025-08-28,899,211,99,4,1015
INV0004929,PROD00411,2025-09-28,1015,211,99,4,1131
INV0004930,PROD00411,2025-10-28,1131,211,99,4,1247
INV0004931,PROD00411,2025-11-28,1247,211,99,4,1363
INV0004932,PROD00411,2025-12-28,1363,222,108,7,1484
INV0004933,PROD00412,2025-01-28,139,57,114,1,83
INV0004934,PROD00412,2025-02-28,83,57,114,1,27
INV0004935,PROD00412,2025-03-28,27,57,85,1,0
INV0004936,PROD00412,2025-04-28,0,57,58,1,0
INV0004937,PROD00412,2025-05-28,0,57,58,1,0
INV0004938,PROD00412,2025-06-28,0,57,58,1,0
INV0004939,PROD00412,2025-07-28,0,57,58,1,0
INV0004940,PROD00412,2025-08-28,0,57,58,1,0
INV0004941,PROD00412,2025-09-28,0,57,58,1,0
INV0004942,PROD00412,2025-10-28,0,57,58,1,0
INV0004943,PROD00412,2025-11-28,0,57,58,1,0
INV0004944,PROD00412,2025-12-28,0,57,63,6,0
INV0004945,PROD00413,2025-01-28,90,265,115,2,242
INV0004946,PROD00413,2025-02-28,242,265,115,2,394
INV0004947,PROD00413,2025-03-28,394,265,115,2,546
INV0004948,PROD00413,2025-04-28,546,265,115,2,698
INV0004949,PROD00413,2025-05-28,698,265,115,2,850
INV0004950,PROD00413,2025-06-28,850,265,115,2,1002
INV0004951,PROD00413,2025-07-28,1002,265,115,2,1154
INV0004952,PROD00413,2025-08-28,1154,265,115,2,1306
INV0004953,PROD00413,2025-09-28,1306,265,115,2,1458
INV0004954,PROD00413,2025-10-28,1458,265,115,2,1610
INV0004955,PROD00413,2025-11-28,1610,265,115,2,1762
INV0004956,PROD00413,2025-12-28,1762,276,126,4,1916
INV0004957,PROD00414,2025-01-28,243,173,118,2,300
INV0004958,PROD00414,2025-02-28,300,173,118,2,357
INV0004959,PROD00414,2025-03-28,357,173,118,2,414
INV0004960,PROD00414,2025-04-28,414,173,118,2,471
INV0004961,PROD00414,2025-05-28,471,173,118,2,528
INV0004962,PROD00414,2025-06-28,528,173,118,2,585
INV0004963,PROD00414,2025-07-28,585,173,118,2,642
INV0004964,PROD00414,2025-08-28,642,173,118,2,699
INV0004965,PROD00414,2025-09-28,699,173,118,2,756
INV0004966,PROD00414,2025-10-28,756,173,118,2,813
INV0004967,PROD00414,2025-11-28,813,173,118,2,870
INV0004968,PROD00414,2025-12-28,870,184,120,10,944
INV0004969,PROD00415,2025-01-28,118,10,108,1,21
INV0004970,PROD00415,2025-02-28,21,10,32,1,0
INV0004971,PROD00415,2025-03-28,0,10,11,1,0
INV0004972,PROD00415,2025-04-28,0,10,11,1,0
INV0004973,PROD00415,2025-05-28,0,10,11,1,0
INV0004974,PROD00415,2025-06-28,0,10,11,1,0
INV0004975,PROD00415,2025-07-28,0,10,11,1,0
INV0004976,PROD00415,2025-08-28,0,10,11,1,0
INV0004977,PROD00415,2025-09-28,0,10,11,1,0
INV0004978,PROD00415,2025-10-28,0,10,11,1,0
INV0004979,PROD00415,2025-11-28,0,10,11,1,0
INV0004980,PROD00415,2025-12-28,0,19,26,7,0
INV0004981,PROD00416,2025-01-28,135,229,101,2,265
INV0004982,PROD00416,2025-02-28,265,229,101,2,395
INV0004983,PROD00416,2025-03-28,395,229,101,2,525
INV0004984,PROD00416,2025-04-28,525,229,101,2,655
INV0004985,PROD00416,2025-05-28,655,229,101,2,785
INV0004986,PROD00416,2025-06-28,785,229,101,2,915
INV0004987,PROD00416,2025-07-28,915,229,101,2,1045
INV0004988,PROD00416,2025-08-28,1045,229,101,2,1175
INV0004989,PROD00416,2025-09-28,1175,229,101,2,1305
INV0004990,PROD00416,2025-10-28,1305,229,101,2,1435
INV0004991,PROD00416,2025-11-28,1435,229,101,2,1565
INV0004992,PROD00416,2025-12-28,1565,232,108,3,1692
INV0004993,PROD00417,2025-01-28,59,150,130,2,81
INV0004994,PROD00417,2025-02-28,81,150,130,2,103
INV0004995,PROD00417,2025-03-28,103,150,130,2,125
INV0004996,PROD00417,2025-04-28,125,150,130,2,147
INV0004997,PROD00417,2025-05-28,147,150,130,2,169
INV0004998,PROD00417,2025-06-28,169,150,130,2,191
INV0004999,PROD00417,2025-07-28,191,150,130,2,213
INV0005000,PROD00417,2025-08-28,213,150,130,2,235
INV0005001,PROD00417,2025-09-28,235,150,130,2,257
INV0005002,PROD00417,2025-10-28,257,150,130,2,279
INV0005003,PROD00417,2025-11-28,279,150,130,2,301
INV0005004,PROD00417,2025-12-28,301,151,137,13,328
INV0005005,PROD00418,2025-01-28,159,64,104,2,121
INV0005006,PROD00418,2025-02-28,121,64,104,2,83
INV0005007,PROD00418,2025-03-28,83,64,104,2,45
INV0005008,PROD00418,2025-04-28,45,64,104,2,7
INV0005009,PROD00418,2025-05-28,7,64,73,2,0
INV0005010,PROD00418,2025-06-28,0,64,66,2,0
INV0005011,PROD00418,2025-07-28,0,64,66,2,0
INV0005012,PROD00418,2025-08-28,0,64,66,2,0
INV0005013,PROD00418,2025-09-28,0,64,66,2,0
INV0005014,PROD00418,2025-10-28,0,64,66,2,0
INV0005015,PROD00418,2025-11-28,0,64,66,2,0
INV0005016,PROD00418,2025-12-28,0,69,75,6,0
INV0005017,PROD00419,2025-01-28,59,103,114,1,49
INV0005018,PROD00419,2025-02-28,49,103,114,1,39
INV0005019,PROD00419,2025-03-28,39,103,114,1,29
INV0005020,PROD00419,2025-04-28,29,103,114,1,19
INV0005021,PROD00419,2025-05-28,19,103,114,1,9
INV0005022,PROD00419,2025-06-28,9,103,113,1,0
INV0005023,PROD00419,2025-07-28,0,103,104,1,0
INV0005024,PROD00419,2025-08-28,0,103,104,1,0
INV0005025,PROD00419,2025-09-28,0,103,104,1,0
INV0005026,PROD00419,2025-10-28,0,103,104,1,0
INV0005027,PROD00419,2025-11-28,0,103,104,1,0
INV0005028,PROD00419,2025-12-28,0,104,109,5,0
INV0005029,PROD00420,2025-01-28,163,131,118,1,177
INV0005030,PROD00420,2025-02-28,177,131,118,1,191
INV0005031,PROD00420,2025-03-28,191,131,118,1,205
INV0005032,PROD00420,2025-04-28,205,131,118,1,219
INV0005033,PROD00420,2025-05-28,219,131,118,1,233
INV0005034,PROD00420,2025-06-28,233,131,118,1,247
INV0005035,PROD00420,2025-07-28,247,131,118,1,261
INV0005036,PROD00420,2025-08-28,261,131,118,1,275
INV0005037,PROD00420,2025-09-28,275,131,118,1,289
INV0005038,PROD00420,2025-10-28,289,131,118,1,303
INV0005039,PROD00420,2025-11-28,303,131,118,1,317
INV0005040,PROD00420,2025-12-28,317,136,129,6,330
INV0005041,PROD00421,2025-01-28,167,65,112,4,124
INV0005042,PROD00421,2025-02-28,124,65,112,4,81
INV0005043,PROD00421,2025-03-28,81,65,112,4,38
INV0005044,PROD00421,2025-04-28,38,65,107,4,0
INV0005045,PROD00421,2025-05-28,0,65,69,4,0
INV0005046,PROD00421,2025-06-28,0,65,69,4,0
INV0005047,PROD00421,2025-07-28,0,65,69,4,0
INV0005048,PROD00421,2025-08-28,0,65,69,4,0
INV0005049,PROD00421,2025-09-28,0,65,69,4,0
INV0005050,PROD00421,2025-10-28,0,65,69,4,0
INV0005051,PROD00421,2025-11-28,0,65,69,4,0
INV0005052,PROD00421,2025-12-28,0,69,77,8,0
INV0005053,PROD00422,2025-01-28,124,195,116,4,207
INV0005054,PROD00422,2025-02-28,207,195,116,4,290
INV0005055,PROD00422,2025-03-28,290,195,116,4,373
INV0005056,PROD00422,2025-04-28,373,195,116,4,456
INV0005057,PROD00422,2025-05-28,456,195,116,4,539
INV0005058,PROD00422,2025-06-28,539,195,116,4,622
INV0005059,PROD00422,2025-07-28,622,195,116,4,705
INV0005060,PROD00422,2025-08-28,705,195,116,4,788
INV0005061,PROD00422,2025-09-28,788,195,116,4,871
INV0005062,PROD00422,2025-10-28,871,195,116,4,954
INV0005063,PROD00422,2025-11-28,954,195,116,4,1037
INV0005064,PROD00422,2025-12-28,1037,197,124,7,1117
INV0005065,PROD00423,2025-01-28,125,47,121,2,53
INV0005066,PROD00423,2025-02-28,53,47,102,2,0
INV0005067,PROD00423,2025-03-28,0,47,49,2,0
INV0005068,PROD00423,2025-04-28,0,47,49,2,0
INV0005069,PROD00423,2025-05-28,0,47,49,2,0
INV0005070,PROD00423,2025-06-28,0,47,49,2,0
INV0005071,PROD00423,2025-07-28,0,47,49,2,0
INV0005072,PROD00423,2025-08-28,0,47,49,2,0
INV0005073,PROD00423,2025-09-28,0,47,49,2,0
INV0005074,PROD00423,2025-10-28,0,47,49,2,0
