order_id,customer_id,order_date,order_status,sales_channel,delivery_method,shipping_region
ORD034173,CUST02714,2026-04-08 10:36:00,Completed,Online,Click & Collect,Wales
ORD034174,CUST01462,2026-07-21 13:36:00,Completed,Online,Home Delivery,Northern Ireland
ORD034175,CUST03533,2026-07-14 10:19:00,Completed,Online,Courier,Northern Ireland
ORD034176,CUST00708,2025-10-30 14:55:00,Completed,Online,Click & Collect,Scotland
ORD034177,CUST04141,2025-04-22 11:57:00,Completed,Online,Home Delivery,Scotland
ORD034178,CUST01956,2025-06-24 18:48:00,Completed,Marketplace,Home Delivery,South East
ORD034179,CUST04174,2025-03-27 15:50:00,Completed,Marketplace,Click & Collect,Scotland
ORD034180,CUST02651,2025-05-18 17:44:00,Completed,Marketplace,Click & Collect,North West
ORD034181,CUST00433,2025-08-16 04:20:00,Completed,Online,Courier,South East
ORD034182,CUST02249,2025-12-20 11:17:00,Completed,Trade Counter,Courier,Northern Ireland
ORD034183,CUST02991,2025-10-18 00:29:00,Completed,Online,Courier,South West
ORD034184,CUST03369,2025-04-14 16:04:00,Completed,Online,Home Delivery,Northern Ireland
ORD034185,CUST02185,2026-04-27 18:11:00,Completed,Trade Counter,Courier,South East
ORD034186,CUST02081,2026-05-12 22:07:00,Completed,Marketplace,Home Delivery,Wales
ORD034187,CUST04455,2025-05-12 04:44:00,Completed,Online,Click & Collect,West Midlands
ORD034188,CUST01285,2025-10-30 06:48:00,Partially Fulfilled,Online,Click & Collect,North West
ORD034189,CUST03218,2026-05-20 08:42:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD034190,CUST00006,2026-06-29 16:52:00,Completed,Marketplace,Home Delivery,Northern Ireland
ORD034191,CUST00532,2025-10-31 18:26:00,Completed,Online,Click & Collect,North East
ORD034192,CUST02738,2025-10-23 05:48:00,Completed,Online,Home Delivery,Wales
ORD034193,CUST03754,2025-08-04 11:43:00,Completed,Online,Home Delivery,North West
ORD034194,CUST03670,2025-01-09 03:17:00,Cancelled,Marketplace,Click & Collect,London
ORD034195,CUST03999,2025-02-28 01:38:00,Completed,Online,Home Delivery,East Midlands
ORD034196,CUST04958,2025-11-07 13:42:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD034197,CUST02679,2026-02-23 09:37:00,Pending,Online,Click & Collect,East of England
ORD034198,CUST00744,2025-11-06 08:40:00,Completed,Online,Home Delivery,North West
ORD034199,CUST00131,2026-01-05 18:45:00,Partially Fulfilled,Marketplace,Courier,Wales
ORD034200,CUST01981,2025-02-08 21:34:00,Completed,Online,Courier,West Midlands
ORD034201,CUST00272,2026-04-16 00:14:00,Completed,Online,Home Delivery,East of England
ORD034202,CUST00791,2026-06-07 03:59:00,Partially Fulfilled,Online,Courier,London
ORD034203,CUST01795,2026-03-19 03:05:00,Completed,Online,Courier,South East
ORD034204,CUST00361,2026-05-03 07:51:00,Completed,Trade Counter,Home Delivery,East of England
ORD034205,CUST00744,2025-01-02 16:55:00,Completed,Marketplace,Click & Collect,North West
ORD034206,CUST03764,2025-10-07 19:15:00,Completed,Online,Click & Collect,South East
ORD034207,CUST01620,2025-06-04 02:01:00,Completed,Online,Click & Collect,East Midlands
ORD034208,CUST00075,2025-07-05 00:23:00,Partially Fulfilled,Online,Courier,North West
ORD034209,CUST00004,2025-02-23 07:24:00,Completed,Online,Home Delivery,South West
ORD034210,CUST04563,2025-07-22 16:00:00,Completed,Online,Click & Collect,Wales
ORD034211,CUST03819,2026-06-08 07:04:00,Completed,Trade Counter,Courier,Wales
ORD034212,CUST01168,2025-08-31 12:53:00,Completed,Online,Home Delivery,East Midlands
ORD034213,CUST00863,2025-12-20 07:33:00,Partially Fulfilled,Marketplace,Home Delivery,South West
ORD034214,CUST04570,2025-02-03 09:11:00,Completed,Trade Counter,Courier,London
ORD034215,CUST00792,2025-12-10 13:16:00,Completed,Online,Click & Collect,Wales
ORD034216,CUST01622,2026-05-16 09:37:00,Completed,Online,Click & Collect,Scotland
ORD034217,CUST00910,2026-06-21 21:03:00,Completed,Marketplace,Home Delivery,South West
ORD034218,CUST00825,2025-06-27 07:38:00,Completed,Online,Home Delivery,South West
ORD034219,CUST04465,2025-03-08 07:12:00,Completed,Online,Click & Collect,Northern Ireland
ORD034220,CUST00460,2026-05-03 21:22:00,Completed,Marketplace,Courier,East Midlands
ORD034221,CUST01821,2025-07-28 15:23:00,Partially Fulfilled,Marketplace,Home Delivery,East of England
ORD034222,CUST03286,2025-12-25 07:45:00,Completed,Marketplace,Courier,Northern Ireland
ORD034223,CUST02208,2026-03-03 20:45:00,Completed,Online,Courier,Yorkshire & Humber
ORD034224,CUST01076,2025-04-24 04:28:00,Completed,Online,Home Delivery,South East
ORD034225,CUST01262,2025-01-26 15:38:00,Completed,Marketplace,Home Delivery,East Midlands
ORD034226,CUST01254,2025-03-02 15:11:00,Completed,Online,Courier,East of England
ORD034227,CUST04813,2025-04-02 16:45:00,Completed,Online,Click & Collect,East Midlands
ORD034228,CUST04471,2025-03-19 17:01:00,Completed,Online,Courier,North East
ORD034229,CUST02207,2025-09-24 14:42:00,Completed,Online,Courier,North West
ORD034230,CUST02338,2025-09-17 09:01:00,Completed,Marketplace,Click & Collect,North West
ORD034231,CUST04021,2026-03-26 16:55:00,Completed,Trade Counter,Home Delivery,East of England
ORD034232,CUST02311,2026-06-11 08:46:00,Completed,Trade Counter,Home Delivery,West Midlands
ORD034233,CUST01954,2025-09-24 08:47:00,Completed,Online,Home Delivery,East Midlands
ORD034234,CUST02094,2026-03-03 02:48:00,Completed,Online,Courier,East of England
ORD034235,CUST03058,2025-09-09 04:21:00,Completed,Marketplace,Home Delivery,East Midlands
ORD034236,CUST01889,2025-10-13 02:08:00,Completed,Online,Courier,West Midlands
ORD034237,CUST01711,2025-09-07 00:33:00,Partially Fulfilled,Online,Click & Collect,West Midlands
ORD034238,CUST01355,2025-05-07 07:46:00,Completed,Online,Click & Collect,Scotland
ORD034239,CUST03189,2026-07-05 14:48:00,Cancelled,Marketplace,Courier,East of England
ORD034240,CUST00874,2026-06-29 14:18:00,Cancelled,Marketplace,Courier,Wales
ORD034241,CUST01881,2025-10-22 16:04:00,Pending,Online,Home Delivery,East Midlands
ORD034242,CUST03279,2026-01-13 02:32:00,Completed,Online,Click & Collect,Wales
ORD034243,CUST03327,2025-04-02 05:16:00,Completed,Online,Home Delivery,North East
ORD034244,CUST04422,2025-06-23 21:12:00,Completed,Marketplace,Courier,North East
ORD034245,CUST04052,2025-04-23 01:38:00,Completed,Online,Click & Collect,East Midlands
ORD034246,CUST02386,2025-05-09 11:58:00,Completed,Online,Click & Collect,West Midlands
ORD034247,CUST03325,2025-08-08 23:17:00,Completed,Online,Courier,East of England
ORD034248,CUST02342,2026-06-11 12:09:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD034249,CUST00519,2025-03-06 02:43:00,Pending,Online,Click & Collect,East Midlands
ORD034250,CUST02936,2025-05-06 07:16:00,Completed,Trade Counter,Courier,South West
ORD034251,CUST01489,2026-01-25 07:32:00,Completed,Online,Courier,South East
ORD034252,CUST01572,2026-04-06 11:41:00,Completed,Online,Click & Collect,East of England
ORD034253,CUST04377,2026-03-05 17:23:00,Completed,Online,Click & Collect,South West
ORD034254,CUST01189,2026-03-11 14:33:00,Partially Fulfilled,Online,Courier,East Midlands
ORD034255,CUST02938,2025-08-10 09:17:00,Completed,Online,Home Delivery,North West
ORD034256,CUST01167,2026-03-04 21:16:00,Completed,Online,Click & Collect,Scotland
ORD034257,CUST02416,2025-08-13 15:41:00,Completed,Online,Courier,West Midlands
ORD034258,CUST01276,2025-12-25 05:49:00,Completed,Marketplace,Click & Collect,South East
ORD034259,CUST00297,2025-06-24 19:41:00,Completed,Trade Counter,Click & Collect,South East
ORD034260,CUST04401,2025-02-02 06:24:00,Completed,Online,Click & Collect,West Midlands
ORD034261,CUST02868,2026-07-25 03:10:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD034262,CUST02164,2026-03-23 19:51:00,Partially Fulfilled,Online,Courier,South West
ORD034263,CUST04889,2025-08-10 07:07:00,Completed,Online,Click & Collect,North East
ORD034264,CUST01222,2026-07-19 20:56:00,Completed,Marketplace,Click & Collect,Yorkshire & Humber
ORD034265,CUST01119,2025-11-18 13:53:00,Completed,Online,Courier,East of England
ORD034266,CUST02299,2026-07-22 05:32:00,Completed,Online,Home Delivery,South West
ORD034267,CUST03621,2025-03-08 13:50:00,Completed,Marketplace,Click & Collect,East of England
ORD034268,CUST02244,2025-12-25 08:24:00,Partially Fulfilled,Online,Home Delivery,Scotland
ORD034269,CUST02234,2025-08-15 03:56:00,Completed,Marketplace,Courier,Scotland
ORD034270,CUST02989,2025-02-28 16:54:00,Completed,Marketplace,Courier,North West
ORD034271,CUST03852,2025-09-04 10:21:00,Completed,Trade Counter,Home Delivery,North West
ORD034272,CUST03125,2025-08-25 00:16:00,Completed,Trade Counter,Click & Collect,North West
ORD034273,CUST04997,2025-09-30 16:19:00,Pending,Online,Courier,East Midlands
ORD034274,CUST04694,2025-01-10 02:00:00,Completed,Online,Courier,Yorkshire & Humber
ORD034275,CUST01234,2025-12-16 23:13:00,Completed,Online,Courier,South East
ORD034276,CUST02420,2026-03-06 08:46:00,Completed,Online,Courier,East of England
ORD034277,CUST01227,2025-01-13 04:49:00,Completed,Online,Courier,West Midlands
ORD034278,CUST03923,2025-06-07 17:45:00,Completed,Marketplace,Home Delivery,Northern Ireland
ORD034279,CUST03507,2025-11-10 00:47:00,Completed,Online,Courier,Yorkshire & Humber
ORD034280,CUST03177,2025-08-20 17:58:00,Completed,Online,Courier,Northern Ireland
ORD034281,CUST01307,2025-07-17 16:28:00,Completed,Online,Home Delivery,South East
ORD034282,CUST01777,2025-10-11 14:55:00,Completed,Online,Home Delivery,East of England
ORD034283,CUST01292,2025-08-25 15:55:00,Completed,Online,Home Delivery,Northern Ireland
ORD034284,CUST03353,2025-07-19 14:00:00,Completed,Online,Courier,North East
ORD034285,CUST01797,2025-04-11 05:01:00,Completed,Online,Home Delivery,West Midlands
ORD034286,CUST00149,2025-01-06 12:46:00,Completed,Marketplace,Courier,Northern Ireland
ORD034287,CUST04522,2025-11-03 14:49:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD034288,CUST02784,2025-02-18 00:57:00,Completed,Online,Click & Collect,North East
ORD034289,CUST03409,2025-10-29 19:48:00,Completed,Online,Home Delivery,Wales
ORD034290,CUST04614,2026-06-09 07:59:00,Pending,Online,Click & Collect,East of England
ORD034291,CUST01349,2025-03-30 13:18:00,Completed,Trade Counter,Courier,North West
ORD034292,CUST03877,2025-04-11 04:35:00,Completed,Trade Counter,Home Delivery,North East
ORD034293,CUST02261,2026-07-07 12:05:00,Cancelled,Marketplace,Courier,London
ORD034294,CUST02443,2026-03-26 11:35:00,Completed,Marketplace,Click & Collect,North West
ORD034295,CUST04100,2026-04-29 18:39:00,Completed,Marketplace,Home Delivery,South East
ORD034296,CUST02125,2025-09-17 12:30:00,Partially Fulfilled,Marketplace,Click & Collect,Scotland
ORD034297,CUST02908,2025-10-20 02:28:00,Pending,Online,Home Delivery,South East
ORD034298,CUST01748,2025-09-01 15:55:00,Cancelled,Online,Click & Collect,East Midlands
ORD034299,CUST01088,2025-01-22 18:31:00,Partially Fulfilled,Online,Click & Collect,East Midlands
ORD034300,CUST00065,2025-12-29 21:53:00,Completed,Online,Courier,Northern Ireland
ORD034301,CUST02749,2025-08-01 21:15:00,Completed,Online,Click & Collect,Wales
ORD034302,CUST01526,2026-06-03 20:26:00,Completed,Marketplace,Courier,North East
ORD034303,CUST03457,2025-11-01 13:38:00,Completed,Marketplace,Courier,East of England
ORD034304,CUST03094,2026-07-05 10:42:00,Partially Fulfilled,Online,Courier,Wales
ORD034305,CUST00618,2025-02-16 06:03:00,Completed,Online,Home Delivery,West Midlands
ORD034306,CUST04985,2025-05-18 09:18:00,Completed,Online,Click & Collect,Scotland
ORD034307,CUST00818,2025-06-06 06:42:00,Completed,Online,Courier,South East
ORD034308,CUST03800,2026-03-04 02:30:00,Completed,Marketplace,Click & Collect,Wales
ORD034309,CUST04017,2025-03-17 19:24:00,Completed,Online,Home Delivery,Wales
ORD034310,CUST02552,2025-09-06 06:07:00,Completed,Online,Courier,Yorkshire & Humber
ORD034311,CUST01352,2025-11-17 07:08:00,Partially Fulfilled,Online,Home Delivery,Scotland
ORD034312,CUST03727,2025-05-21 16:39:00,Completed,Online,Home Delivery,East of England
ORD034313,CUST04682,2025-07-02 14:52:00,Completed,Online,Courier,Yorkshire & Humber
ORD034314,CUST03301,2025-12-22 20:15:00,Completed,Online,Click & Collect,Wales
ORD034315,CUST03203,2025-06-13 23:19:00,Completed,Online,Home Delivery,London
ORD034316,CUST00766,2025-02-11 15:59:00,Partially Fulfilled,Online,Courier,Scotland
ORD034317,CUST02467,2025-06-21 17:35:00,Completed,Online,Courier,North East
ORD034318,CUST00338,2025-10-23 00:48:00,Completed,Trade Counter,Click & Collect,North East
ORD034319,CUST01229,2025-03-22 19:49:00,Completed,Online,Click & Collect,South East
ORD034320,CUST01878,2026-07-08 04:38:00,Completed,Trade Counter,Home Delivery,North West
ORD034321,CUST01226,2025-01-01 15:10:00,Cancelled,Marketplace,Home Delivery,Yorkshire & Humber
ORD034322,CUST00958,2025-09-03 10:07:00,Partially Fulfilled,Online,Click & Collect,Yorkshire & Humber
ORD034323,CUST02331,2025-02-04 08:25:00,Completed,Online,Click & Collect,Northern Ireland
ORD034324,CUST02736,2025-05-20 06:08:00,Completed,Online,Home Delivery,Wales
ORD034325,CUST03659,2025-05-21 16:34:00,Completed,Online,Click & Collect,Northern Ireland
ORD034326,CUST03808,2026-05-29 10:33:00,Cancelled,Online,Home Delivery,South West
ORD034327,CUST03312,2025-10-17 06:26:00,Completed,Online,Courier,London
ORD034328,CUST04704,2025-11-02 08:08:00,Completed,Online,Click & Collect,East of England
ORD034329,CUST01610,2025-05-06 22:20:00,Completed,Online,Click & Collect,East Midlands
ORD034330,CUST02111,2026-03-20 20:26:00,Completed,Online,Click & Collect,West Midlands
ORD034331,CUST00184,2025-02-22 12:44:00,Completed,Online,Courier,Wales
ORD034332,CUST00442,2026-07-05 17:57:00,Completed,Online,Courier,Northern Ireland
ORD034333,CUST03986,2025-03-21 18:32:00,Completed,Online,Home Delivery,Wales
ORD034334,CUST04769,2025-12-09 01:37:00,Completed,Marketplace,Courier,North West
ORD034335,CUST00395,2025-12-12 12:28:00,Completed,Marketplace,Click & Collect,South West
ORD034336,CUST04878,2025-11-19 07:23:00,Completed,Online,Click & Collect,Northern Ireland
ORD034337,CUST04742,2026-07-11 09:14:00,Completed,Online,Home Delivery,Wales
ORD034338,CUST03295,2026-02-11 18:42:00,Completed,Marketplace,Click & Collect,Northern Ireland
ORD034339,CUST01654,2025-09-11 15:10:00,Completed,Marketplace,Click & Collect,Northern Ireland
ORD034340,CUST04862,2026-05-30 16:49:00,Completed,Marketplace,Courier,North West
ORD034341,CUST02987,2025-01-09 05:48:00,Cancelled,Marketplace,Click & Collect,East Midlands
ORD034342,CUST02448,2025-02-13 05:32:00,Completed,Online,Courier,East Midlands
ORD034343,CUST01980,2025-02-15 05:58:00,Completed,Online,Home Delivery,Scotland
ORD034344,CUST02520,2025-06-12 04:50:00,Completed,Trade Counter,Click & Collect,Wales
ORD034345,CUST04651,2026-02-08 01:47:00,Completed,Online,Courier,Northern Ireland
ORD034346,CUST00904,2025-07-10 02:17:00,Completed,Online,Click & Collect,Northern Ireland
ORD034347,CUST00089,2026-02-15 09:00:00,Completed,Online,Courier,South East
ORD034348,CUST02258,2025-09-10 21:35:00,Pending,Marketplace,Home Delivery,Northern Ireland
ORD034349,CUST00568,2025-07-10 08:51:00,Completed,Trade Counter,Courier,North West
ORD034350,CUST01620,2025-06-04 22:30:00,Completed,Online,Click & Collect,East Midlands
ORD034351,CUST03763,2026-06-26 11:27:00,Completed,Online,Click & Collect,North East
ORD034352,CUST00648,2025-02-08 22:41:00,Completed,Online,Courier,South East
ORD034353,CUST03955,2026-07-07 19:22:00,Completed,Online,Home Delivery,South East
ORD034354,CUST01230,2025-08-09 22:40:00,Completed,Online,Click & Collect,West Midlands
ORD034355,CUST02921,2026-02-10 09:32:00,Completed,Online,Courier,Yorkshire & Humber
ORD034356,CUST01936,2026-01-29 04:38:00,Completed,Marketplace,Home Delivery,Wales
ORD034357,CUST04395,2025-05-08 21:21:00,Completed,Online,Home Delivery,Wales
ORD034358,CUST04298,2025-07-12 02:28:00,Completed,Online,Courier,East of England
ORD034359,CUST00380,2025-06-16 04:29:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD034360,CUST04235,2025-02-13 20:07:00,Completed,Online,Courier,East of England
ORD034361,CUST01627,2025-01-28 16:36:00,Completed,Online,Courier,Yorkshire & Humber
ORD034362,CUST02733,2025-01-26 19:21:00,Partially Fulfilled,Online,Click & Collect,Yorkshire & Humber
ORD034363,CUST00518,2026-01-05 03:45:00,Partially Fulfilled,Trade Counter,Click & Collect,South West
ORD034364,CUST01203,2026-05-21 18:03:00,Completed,Online,Click & Collect,East of England
ORD034365,CUST04913,2025-01-16 23:36:00,Pending,Trade Counter,Home Delivery,Northern Ireland
ORD034366,CUST02010,2025-12-27 16:13:00,Completed,Online,Home Delivery,Scotland
ORD034367,CUST00048,2025-02-10 12:29:00,Partially Fulfilled,Online,Courier,London
ORD034368,CUST00166,2025-06-27 21:18:00,Completed,Online,Courier,East of England
ORD034369,CUST03937,2025-04-03 07:40:00,Completed,Marketplace,Home Delivery,South West
ORD034370,CUST04284,2025-04-03 01:09:00,Completed,Online,Home Delivery,North West
ORD034371,CUST03648,2025-02-20 15:57:00,Completed,Online,Courier,Northern Ireland
ORD034372,CUST03980,2025-02-09 23:08:00,Completed,Online,Home Delivery,East of England
ORD034373,CUST00171,2026-04-12 16:20:00,Completed,Online,Home Delivery,East Midlands
ORD034374,CUST04223,2025-11-08 21:44:00,Completed,Online,Courier,Northern Ireland
ORD034375,CUST01122,2025-06-10 12:18:00,Completed,Online,Courier,North East
ORD034376,CUST02927,2025-03-29 01:05:00,Completed,Online,Click & Collect,North East
ORD034377,CUST04143,2025-02-13 10:39:00,Completed,Online,Click & Collect,South East
ORD034378,CUST04727,2026-03-27 00:40:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD034379,CUST00307,2026-05-27 23:11:00,Completed,Online,Courier,Yorkshire & Humber
ORD034380,CUST04475,2025-12-14 04:33:00,Completed,Online,Home Delivery,Northern Ireland
ORD034381,CUST04567,2025-10-09 05:00:00,Completed,Online,Click & Collect,South West
ORD034382,CUST00267,2025-06-19 08:20:00,Completed,Online,Click & Collect,Northern Ireland
ORD034383,CUST00567,2026-02-23 21:44:00,Completed,Online,Courier,Northern Ireland
ORD034384,CUST01019,2026-02-21 13:43:00,Completed,Marketplace,Click & Collect,East of England
ORD034385,CUST01742,2025-04-02 23:10:00,Completed,Online,Courier,South West
ORD034386,CUST02322,2025-06-18 22:45:00,Completed,Marketplace,Click & Collect,North West
ORD034387,CUST02820,2026-04-28 03:11:00,Completed,Online,Home Delivery,London
ORD034388,CUST02278,2026-06-02 01:37:00,Completed,Online,Courier,North West
ORD034389,CUST00296,2025-10-04 22:03:00,Completed,Online,Home Delivery,East of England
ORD034390,CUST00666,2026-07-02 10:50:00,Completed,Online,Home Delivery,North East
ORD034391,CUST00647,2025-09-17 18:43:00,Completed,Online,Courier,Wales
ORD034392,CUST00612,2025-07-15 23:21:00,Partially Fulfilled,Online,Click & Collect,Wales
ORD034393,CUST02008,2025-01-28 02:38:00,Completed,Marketplace,Click & Collect,Yorkshire & Humber
ORD034394,CUST04086,2026-01-29 08:55:00,Completed,Online,Courier,East Midlands
ORD034395,CUST03710,2025-07-21 06:41:00,Pending,Marketplace,Courier,East Midlands
ORD034396,CUST03086,2026-01-13 23:11:00,Completed,Marketplace,Home Delivery,Yorkshire & Humber
ORD034397,CUST01040,2026-03-16 18:33:00,Completed,Online,Courier,South East
ORD034398,CUST01989,2026-04-17 20:06:00,Completed,Online,Courier,East of England
ORD034399,CUST01789,2025-10-17 11:13:00,Completed,Online,Home Delivery,London
ORD034400,CUST01330,2026-04-14 00:26:00,Completed,Online,Courier,Wales
ORD034401,CUST00058,2025-07-15 20:24:00,Completed,Online,Click & Collect,East Midlands
ORD034402,CUST03429,2026-04-12 13:09:00,Completed,Trade Counter,Home Delivery,West Midlands
ORD034403,CUST00732,2025-07-02 23:02:00,Pending,Online,Courier,Wales
ORD034404,CUST02206,2025-05-16 20:34:00,Completed,Online,Home Delivery,East of England
ORD034405,CUST00685,2026-06-01 07:19:00,Completed,Online,Courier,North East
ORD034406,CUST04776,2026-02-23 16:44:00,Completed,Online,Courier,Northern Ireland
ORD034407,CUST04040,2025-06-29 16:40:00,Completed,Online,Click & Collect,Wales
ORD034408,CUST03488,2025-11-25 20:14:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD034409,CUST04108,2025-10-01 10:41:00,Cancelled,Online,Home Delivery,North West
ORD034410,CUST00755,2026-02-20 05:44:00,Completed,Online,Courier,Wales
ORD034411,CUST01678,2025-02-14 01:31:00,Completed,Online,Home Delivery,South East
ORD034412,CUST03792,2025-03-02 03:49:00,Pending,Online,Click & Collect,Yorkshire & Humber
ORD034413,CUST00379,2026-01-12 15:32:00,Completed,Online,Courier,Scotland
ORD034414,CUST00572,2026-06-28 16:48:00,Completed,Online,Courier,North West
ORD034415,CUST01161,2026-06-29 23:30:00,Completed,Online,Courier,North West
ORD034416,CUST02394,2025-09-30 00:43:00,Partially Fulfilled,Online,Click & Collect,East of England
ORD034417,CUST04822,2025-12-15 00:28:00,Completed,Online,Click & Collect,North East
ORD034418,CUST03966,2026-04-28 01:26:00,Completed,Online,Courier,West Midlands
ORD034419,CUST01314,2026-06-10 12:38:00,Completed,Online,Click & Collect,West Midlands
ORD034420,CUST04568,2026-02-22 22:47:00,Cancelled,Online,Click & Collect,London
ORD034421,CUST02373,2026-05-08 01:40:00,Cancelled,Trade Counter,Courier,Northern Ireland
ORD034422,CUST01277,2026-05-21 22:08:00,Completed,Online,Courier,Wales
ORD034423,CUST04013,2025-07-20 08:12:00,Completed,Marketplace,Courier,West Midlands
ORD034424,CUST02186,2025-09-08 14:02:00,Completed,Online,Home Delivery,London
ORD034425,CUST04107,2026-04-01 05:28:00,Completed,Trade Counter,Click & Collect,Scotland
ORD034426,CUST00891,2025-05-21 21:44:00,Completed,Marketplace,Courier,North East
ORD034427,CUST04677,2025-07-24 08:37:00,Completed,Online,Click & Collect,East Midlands
ORD034428,CUST04185,2026-06-28 13:20:00,Completed,Online,Home Delivery,Wales
ORD034429,CUST03122,2025-03-27 18:16:00,Completed,Online,Courier,East of England
ORD034430,CUST01328,2025-11-13 10:40:00,Completed,Online,Click & Collect,Wales
ORD034431,CUST01751,2025-06-19 06:23:00,Completed,Online,Click & Collect,London
ORD034432,CUST01619,2025-01-22 11:00:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD034433,CUST04779,2025-02-12 18:21:00,Completed,Online,Courier,South West
ORD034434,CUST02144,2025-05-10 02:27:00,Pending,Online,Courier,London
ORD034435,CUST00054,2026-03-22 11:05:00,Completed,Marketplace,Home Delivery,East of England
ORD034436,CUST04025,2025-11-26 07:52:00,Completed,Online,Home Delivery,London
ORD034437,CUST02454,2026-03-16 01:36:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD034438,CUST02147,2026-05-23 19:16:00,Completed,Online,Click & Collect,Northern Ireland
ORD034439,CUST03163,2025-02-20 12:27:00,Completed,Trade Counter,Courier,South East
ORD034440,CUST00086,2025-10-16 09:05:00,Partially Fulfilled,Trade Counter,Courier,Yorkshire & Humber
ORD034441,CUST03403,2026-06-29 14:04:00,Completed,Marketplace,Home Delivery,Wales
ORD034442,CUST03096,2026-01-03 06:34:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD034443,CUST00793,2025-09-10 07:33:00,Completed,Online,Courier,Scotland
ORD034444,CUST00873,2025-03-16 03:38:00,Completed,Online,Courier,Northern Ireland
ORD034445,CUST00089,2025-12-23 21:56:00,Partially Fulfilled,Online,Click & Collect,South East
ORD034446,CUST04622,2025-05-23 12:00:00,Completed,Marketplace,Click & Collect,Yorkshire & Humber
ORD034447,CUST01796,2026-07-16 01:07:00,Pending,Online,Home Delivery,North East
ORD034448,CUST00660,2025-01-13 17:53:00,Pending,Online,Home Delivery,Northern Ireland
ORD034449,CUST04695,2025-03-22 15:56:00,Completed,Marketplace,Courier,London
ORD034450,CUST01561,2025-07-05 23:48:00,Partially Fulfilled,Online,Click & Collect,Scotland
ORD034451,CUST02771,2025-01-25 06:20:00,Completed,Online,Courier,Scotland
ORD034452,CUST03479,2025-07-04 11:45:00,Completed,Online,Home Delivery,West Midlands
ORD034453,CUST03464,2025-06-22 23:46:00,Completed,Online,Click & Collect,Wales
ORD034454,CUST03278,2026-06-25 20:16:00,Pending,Marketplace,Courier,Yorkshire & Humber
ORD034455,CUST04837,2026-01-26 18:25:00,Completed,Online,Courier,South West
ORD034456,CUST04293,2026-01-21 23:10:00,Completed,Online,Home Delivery,London
ORD034457,CUST03725,2026-01-25 03:16:00,Completed,Online,Click & Collect,Northern Ireland
ORD034458,CUST04746,2025-05-22 05:29:00,Pending,Online,Courier,Yorkshire & Humber
ORD034459,CUST04951,2026-01-10 19:13:00,Cancelled,Online,Home Delivery,North East
ORD034460,CUST02152,2026-03-05 23:08:00,Completed,Online,Courier,East of England
ORD034461,CUST01756,2026-01-19 14:21:00,Completed,Online,Home Delivery,South East
ORD034462,CUST03120,2025-08-30 20:03:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD034463,CUST00736,2025-11-12 17:01:00,Completed,Online,Courier,London
ORD034464,CUST03925,2025-09-23 05:39:00,Partially Fulfilled,Online,Home Delivery,South East
ORD034465,CUST04469,2025-11-21 02:59:00,Completed,Marketplace,Home Delivery,East Midlands
ORD034466,CUST03310,2025-12-03 20:11:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD034467,CUST00335,2026-06-29 09:02:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD034468,CUST03108,2025-06-07 16:15:00,Completed,Online,Courier,Yorkshire & Humber
ORD034469,CUST00495,2025-01-07 13:03:00,Completed,Online,Click & Collect,South East
ORD034470,CUST01918,2026-04-19 11:50:00,Completed,Online,Click & Collect,South East
ORD034471,CUST03371,2025-05-30 01:48:00,Partially Fulfilled,Trade Counter,Courier,South East
ORD034472,CUST01170,2025-12-16 21:23:00,Partially Fulfilled,Online,Home Delivery,East Midlands
ORD034473,CUST03368,2026-05-08 01:49:00,Partially Fulfilled,Online,Home Delivery,East Midlands
ORD034474,CUST01175,2025-05-03 00:11:00,Completed,Online,Courier,Yorkshire & Humber
ORD034475,CUST04316,2025-07-12 02:27:00,Completed,Trade Counter,Courier,East of England
ORD034476,CUST01660,2025-06-02 02:09:00,Cancelled,Online,Home Delivery,Yorkshire & Humber
ORD034477,CUST04639,2026-03-20 17:04:00,Completed,Online,Courier,Scotland
ORD034478,CUST00753,2025-02-07 08:01:00,Completed,Online,Click & Collect,Scotland
ORD034479,CUST00945,2025-07-29 05:34:00,Completed,Marketplace,Courier,London
ORD034480,CUST04107,2025-09-21 05:11:00,Completed,Online,Click & Collect,Scotland
ORD034481,CUST01790,2025-01-09 23:43:00,Cancelled,Online,Click & Collect,Yorkshire & Humber
ORD034482,CUST04523,2025-01-03 11:31:00,Completed,Marketplace,Click & Collect,North East
ORD034483,CUST01564,2025-02-26 22:46:00,Completed,Online,Click & Collect,London
ORD034484,CUST02187,2026-05-15 07:17:00,Completed,Online,Home Delivery,Wales
